hour,day_of_week,traffic_score,parking_density,grid_capacity,existing_station_count,ev_registrations,demand_score
0,5,33.722713275542034,0.9167916907023351,441.32273711364985,0,472,59.46997649343097
4,0,90.55247923296739,0.7206551452831133,231.24912495480496,9,2348,56.43193801741278
15,6,77.26227274493826,0.40144563091319363,486.60590498669455,2,948,65.02147314244849
18,4,26.48954472367334,0.15862414452637796,469.5452412029949,0,2656,62.27940582971458
3,2,64.52898375257169,0.8819921697216359,383.7211787533035,1,2422,79.94030449008818
2,2,59.57507281889567,0.8237780901011652,175.7371478792324,7,603,39.119314747861985
16,0,40.11879140389827,0.7217215527171793,109.24411495696629,6,3289,76.27323932873422
16,3,36.695607920480064,0.27154704741124236,434.61655254193886,1,802,48.46818041492403
11,6,34.35604747757039,0.40244663743366893,124.38602876208257,1,3725,81.46905690783251
13,1,61.71557833956468,0.10274825245242336,434.4173550488011,8,414,20.85725509194738
20,2,44.24099364806695,0.18903952472753172,270.8442530205622,5,2476,26.24035400758752
5,5,83.1863113251422,0.7830166373167329,232.9505527136469,4,1140,59.98887952329064
2,5,66.96026161339618,0.7150387188506838,456.4358504754931,9,4478,71.9257054059828
8,2,6.993160570943413,0.5934857629759347,321.73294214312506,5,3090,55.086237781465535
4,3,64.01682238281661,0.8957267259261729,309.476303208373,8,357,39.656150606704216
23,3,27.11474365001848,0.5832665178130454,301.444675080979,6,674,10.994270530606801
16,4,59.28119916534227,0.4669679999636107,217.02628220878913,9,4769,67.97614851328257
13,5,68.01319311034514,0.3403707463057627,403.53939658810725,9,1652,38.25527068633813
20,4,23.08291891540121,0.9404485057361726,163.75929980709785,8,4618,62.14640810494898
2,5,45.68586448803686,0.0827154615243535,472.5027320185738,3,857,17.198933978997683
0,6,19.03248628190678,0.9308873720608084,452.29334227113236,1,2910,75.5631888856831
19,6,5.233887578650831,0.8267146599310183,201.86614655370417,7,1204,12.480307268513279
20,1,37.84764234858691,0.1299299245357013,378.2586964242487,3,4624,60.203435088043385
22,6,36.2944271845992,0.5649843576752536,307.95043750231616,8,3559,35.96784687073202
0,1,99.5480490704257,0.8665479817490869,201.94218589965556,3,4092,100.0
2,6,44.63523511976422,0.5718091636071537,494.83474159795105,7,303,17.984339686425006
17,0,33.35695494722004,0.9071998215606223,61.35680563171889,8,2875,68.9965640784761
9,6,58.047500671667464,0.9429838168160425,163.690713779579,8,2432,71.14523477477803
21,4,8.876739410776846,0.4223845221843059,284.03332750001766,9,2092,6.3887466832848965
2,2,96.16657359548132,0.3773136614063236,284.8788515653538,3,2343,68.33070838363305
7,4,63.49600455910331,0.9363211539691568,315.01988372550386,0,406,77.2683277738253
13,2,75.48378199408478,0.6751400611496681,388.25427741031365,2,1787,92.69843987304677
23,3,17.047793817391753,0.11602268134816929,330.5650237336834,8,4209,23.121563315650455
17,4,40.94778530052039,0.042291749222681196,320.12665723761666,3,1960,39.44339048507647
14,3,42.26891133961895,0.5646290509972631,74.08150831086948,4,2061,67.82529622754947
21,1,82.18064439010868,0.9301709654384246,219.43862950518425,6,822,54.957658569963804
22,1,0.12366797594094425,0.8442487024058184,154.4250828655202,4,879,21.37037327896728
1,0,30.085310835325508,0.6758477464643364,169.41655022088895,3,628,27.292839033032624
9,6,98.12363743443039,0.13911584889108752,299.45186345315517,1,4993,94.92681812511643
1,4,47.488654350621864,0.2542313837486956,139.7773917183238,1,443,27.84481509762205
16,3,38.25262802440083,0.8755112265526162,182.27709545760388,3,3886,100.0
7,2,11.982900201764634,0.18280723665690046,156.68811883280304,9,3782,10.245464085081322
0,1,97.41646286280155,0.27843940825043456,476.8263244481876,9,308,14.910270661939455
8,6,2.002635592582447,0.12960065119544195,475.0995794769928,8,4836,32.4556942655533
10,1,73.71802250072432,0.6761082314144111,324.47370136822326,7,3506,83.65925641860753
21,2,76.85998047885084,0.9439823053632096,466.03511092935497,2,1411,93.5838723834319
15,6,24.365671606386663,0.26896803159538596,403.6156904607679,8,2399,21.112581853436144
6,6,67.15584436130374,0.4754066078500737,315.47654726081396,4,3436,67.27386212386175
9,3,9.292914437938993,0.6343397397112043,52.89584517355807,2,2047,73.96063159528713
22,3,25.704726643207987,0.9994662482156307,397.6323287357318,4,1019,55.27491849542593
2,4,78.7901988292265,0.10480806499757211,366.119753714811,9,2144,22.204180851195368
17,4,86.46861920335402,0.49857079950570915,326.8641439770863,3,518,70.76031393926272
23,5,60.84864126597913,0.38512011990250006,392.1909402571123,7,1849,30.102727627452147
12,5,50.683843182048264,0.8658201652223552,280.8149741486446,4,2942,93.53341746788892
6,0,15.93040206189803,0.4759677310116559,366.83747209460256,9,1199,2.666727795697904
3,1,6.310903307915017,0.11097752458514809,470.827439026922,7,3492,3.4172054909062943
12,4,11.764902847355863,0.6344241452865836,219.1122571307388,8,2872,49.108910447989935
19,3,22.735730009609878,0.7707806182638798,368.65482570528144,3,2580,59.904564480873226
0,2,34.16745018969208,0.0028812516656145926,264.0595181049314,6,1645,0.5743394904303004
7,3,38.090952551098724,0.8589566854206295,353.4798433162917,1,1170,73.61617348055023
13,1,34.63217685890035,0.18602300000566563,393.30200099946387,5,1950,36.32709374831955
15,5,23.90553321972656,0.5520693646533779,70.45362519610819,7,4298,71.18479169366168
13,3,50.97242467516981,0.41579750068745014,340.97019977689786,6,3039,68.1052378899392
11,0,82.52861082328968,0.7196538166105304,152.03353298312504,6,2003,83.3018570827697
18,1,27.970353847147923,0.37116161478574183,351.514642013405,7,778,17.700723924463368
22,5,94.23870191022331,0.8697631766817108,260.7485836702161,6,1088,63.85903108489064
14,2,87.33366617238478,0.7304963609587902,398.09873383919927,4,2575,100.0
1,5,16.176421135210962,0.6477131710629215,105.53036684251839,6,1707,16.833459333796938
1,6,78.62759567570944,0.7962405955628543,331.8450582452878,9,2969,55.01477557694548
22,0,57.458738231776664,0.7540230349283823,175.31182801739854,2,1602,72.51618963747077
21,1,56.65753621714186,0.03593867492155334,433.84189789876615,4,1889,22.77334523399622
18,2,39.10427630581744,0.39473435384482813,467.77257753633836,6,1525,44.67786729943775
21,0,50.115299918200975,0.9308072973164898,498.3792321555749,8,2540,59.03243997610051
21,5,39.717877742921104,0.12572426899222622,408.2033310922775,1,2142,39.75339596252377
16,0,53.97326187599428,0.7370965504320512,389.18033169260207,3,1378,79.76908487627797
19,1,62.795005277263584,0.9745918113353297,146.97534149039797,6,2694,71.24694734557292
9,4,67.43038064090484,0.052198629044971634,201.20317654554893,0,4789,98.9611131184621
5,0,53.24811925594262,0.6821938806266105,259.5571437930258,1,2536,86.28195390818891
14,6,72.14220673287318,0.4681541413010304,398.0214715020124,8,3903,70.97484729479756
21,0,14.12780492755058,0.5791752553747221,461.7346392850859,9,2305,10.894114550028432
10,5,21.198249090223854,0.08534133648432485,135.11259501034309,6,1127,19.225137605404594
4,5,81.87350040742702,0.04300695186693948,465.0653681015463,9,3639,22.075136095108814
0,2,32.252797784641515,0.6668666605509217,363.0310935593261,6,3583,49.0008448550765
7,5,2.2893824976120247,0.8233094298207179,324.8468288082674,5,2341,37.4494980203176
20,3,15.379114966803108,0.7820153349329673,139.9285720768728,2,2865,62.6230401210794
11,1,22.361443449631125,0.5438057278662374,74.98626476411775,9,1273,22.803866448814023
11,1,95.73228878945872,0.09986682113617817,305.80920432857295,2,3330,90.08175452091993
4,4,57.30414289308493,0.6880444438360138,343.1820574980016,1,3450,85.11207117274127
6,4,93.27307404762549,0.24188888355414595,144.8516522096097,5,503,33.130991142933425
3,1,57.516335049662494,0.9110687027673836,300.4052926214554,3,2825,86.1308726824431
5,6,47.93544401378518,0.8382653595457049,435.42203124315813,4,3482,72.6398895861341
12,4,31.372769119409604,0.7093829670873909,425.779675454759,2,4263,100.0
19,2,60.63709444333756,0.9488459558311304,467.30983126383376,5,187,53.234227983683
14,5,13.919802461752983,0.03142182151127293,214.6486143005962,2,1258,20.914329877110546
2,1,89.82616272927059,0.736200425060762,193.1223076479134,7,4373,82.93789110911617
22,4,82.93324051412837,0.33024277933640533,387.2417026913639,8,2957,36.72339463096704
7,1,31.753144787673705,0.9060658856863653,244.00058229365226,3,1481,64.32987710104996
19,3,95.27975276012943,0.2666751966619776,89.39689881250128,8,4781,56.67263001078284
15,0,82.5200767415568,0.724856499315017,177.26050880172488,6,2164,74.19343988582023
12,5,66.63068858350397,0.8776470196507814,238.36202848917011,2,2474,99.85091591665586
17,1,12.17619111252748,0.041656818382682426,181.6323914643134,6,417,0.0
9,0,47.823402304807225,0.3976475795920361,199.49250692629474,0,1602,79.27966622421414
18,4,50.61075548467508,0.7623090320219387,182.19915777847584,2,2142,85.73669130055804
16,0,23.25513583653801,0.4549188895075871,68.67462523238575,5,4698,73.94046656405317
23,5,7.9965394359301945,0.2672526297935953,336.69261537099914,3,2122,30.510299399872665
18,1,77.67236304716927,0.21980534882319003,318.7815891590612,6,218,39.7318557710979
22,3,12.203505212439502,0.1315182669163779,344.02257431540625,2,809,11.936511447239443
4,6,59.429075056177474,0.8571295598562823,136.53945321513237,0,3657,99.36211143723862
20,4,93.64491738836605,0.575355403251556,183.04454372561838,8,4240,70.54021939897966
22,1,87.61051925980425,0.07638494499145598,328.82716712521506,5,4509,62.39837471711977
8,5,27.775262374926115,0.3825803235706354,319.83240580696463,7,3350,43.80610931242477
11,4,85.14486375512654,0.3677336508051099,277.8486392094205,2,517,71.8713142619253
20,2,0.03325061204894064,0.18173919070946298,207.68596250458884,7,2703,0.0
0,0,1.7687809613257222,0.4355076254721907,460.81895214861044,1,3954,59.8851533332012
0,6,60.255316384286495,0.33209936539313645,202.8966090344797,3,1201,32.18264280062321
14,5,36.47982191445295,0.34180370549218253,255.02862039676322,2,4521,96.70609525724338
1,2,38.64608411591471,0.7390265577879587,355.15122392939395,9,3528,46.506469660449
21,1,56.44410906788825,0.2232633855051963,294.35964389004386,0,2361,49.570686508485345
15,3,19.17824555918606,0.6418599588553554,206.0986893639735,6,4269,72.44966303529142
7,4,21.175535066547834,0.5706496238809349,246.0401557054294,9,3734,26.735585000242708
12,0,48.46015870188647,0.5680925123378673,407.51636803407774,1,608,65.67005444874113
20,4,75.4253544343863,0.6630073461417759,175.1581199689756,3,2479,73.84602671318541
0,6,61.94977514075877,0.548382036195654,114.01485789956693,8,3264,40.19904311774372
15,1,29.73550482368389,0.8792551148463846,190.9234408233997,5,787,62.53428649671496
6,4,43.03371775089212,0.6755800919502598,432.2903969695556,7,4852,68.03576213286655
4,0,17.06647585499984,0.5469632513713881,90.045371685356,1,1392,44.85187678527927
21,1,7.462981433708171,0.8297631202876449,496.2632330176033,6,4005,54.425825945161186
22,4,78.26960407441493,0.6061465649334797,293.45130451744814,5,3175,71.66426130616487
2,3,26.53874091881946,0.291144247785179,493.1805847851923,8,3309,22.219636287176655
11,5,17.77663878512482,0.20709491817657122,472.5483899386899,6,424,13.979990106586893
15,1,69.16180555693194,0.1523277856626788,253.76617139491253,0,2093,69.65174139000553
18,5,61.8051674287186,0.8994552125461016,139.3209835724071,7,4076,91.51289702944749
4,1,63.318962601346406,0.7101354317980658,124.1981494543123,9,4912,63.61405202298129
21,3,22.889460484661363,0.9373784381643208,157.99521374148088,2,2870,67.3457516128321
13,5,23.2645538562681,0.603291805714943,369.55968825404176,1,4472,100.0
4,2,22.080262978563916,0.47340088149491255,172.82749762916953,2,2683,56.38717530278929
14,0,17.375259566229452,0.059716488970889325,203.64137132193423,5,3657,47.76438010883421
16,2,65.57236725616563,0.6716422815460298,251.95046179757665,2,3687,100.0
13,4,84.80158852494014,0.5822087597682312,460.9547061896553,9,251,44.1796330677454
19,3,72.43174696766613,0.9902088935876214,135.22703804818076,4,1054,80.09962112126445
4,2,79.20936337605433,0.23915877778224304,52.2619486744114,5,4454,67.4010034004257
11,1,40.479842908519984,0.5307373552868359,77.04338467017656,7,2471,57.066983361691534
15,4,65.40757953719981,0.6509573351180726,457.14485375605307,6,1291,54.42632509910278
15,4,35.42362404447745,0.6445911747423436,341.3824091795134,7,787,45.9331023266895
20,2,52.550462196864004,0.5612935429484027,172.86827869751306,2,409,45.167348777693554
6,2,48.163484653486236,0.7769280103272255,129.736625455036,3,1602,58.73287265059238
3,3,17.68871451438544,0.20498120952681642,182.42003148670145,5,3227,22.9563556617538
0,0,38.70787603356308,0.7256272002744159,101.65861726307605,6,4668,65.7015332437998
4,2,96.3822275482351,0.6197345714330892,473.6898096279985,8,3467,70.49350398275297
22,6,24.85802577149421,0.8960751117945733,402.8927784643701,0,3495,89.55517125203949
9,2,13.380373627948872,0.8471944390335817,258.07602961064333,7,913,39.283478608507394
21,5,41.85806216239353,0.31514703913255326,439.23317230184085,7,945,3.0928427979345
4,1,79.03377358601482,0.2762373249751531,162.25619193195453,5,1264,33.91836965547787
3,6,58.21482297799723,0.9816533238524479,372.7042558124871,3,4862,98.20195147891108
1,6,68.09748272382446,0.5272651809152565,435.2596245561846,2,1867,59.33347437279434
19,5,18.96948481746772,0.9064209639144368,210.5459202304727,2,454,40.53806227633158
9,5,61.894819300772156,0.1638810237804822,390.85900045282295,5,1972,52.46876570685546
18,4,32.35003949114738,0.6428189148001743,182.7825571689392,7,2124,50.63084515921883
0,0,83.43033659547675,0.8098601873605862,184.48571086656386,6,2917,67.6089507210999
23,1,62.92988060107362,0.9473952495864468,98.17573034938373,0,3932,98.64381929333558
4,3,19.885627777529592,0.3373401410170235,248.02612092922942,5,4375,46.3169184416911
12,6,6.4616679844086145,0.7249811699240525,378.37035792384,6,165,30.627930047982623
3,3,4.263320928703274,0.538813009039619,473.09936250707824,6,4366,43.2609475623153
15,2,37.14085676501407,0.06062892606646819,321.70864636809324,8,4190,40.000530299280584
23,2,26.585113665431347,0.6899997373089434,438.4109919810826,9,2621,19.959753449414293
15,3,64.60901234625081,0.6900965582378434,420.12259218060217,4,2681,91.90097556671016
22,2,49.933383497861826,0.930606804846537,128.0043738388764,0,1490,72.86246283956193
1,0,26.60192780053807,0.4973124461689724,268.61784301068417,1,1230,45.11407630172106
16,5,14.923777795017612,0.23025092071051467,102.61559098642616,3,2586,51.41991176101
19,2,12.71997626874496,0.04456382344867915,356.9689227027357,4,934,0.0
23,4,86.46603921404177,0.4156421866859057,477.4548507107342,8,326,20.395637638939775
11,2,24.347796840486723,0.3019167000775018,111.69025613544042,0,3615,79.59927639386868
17,1,65.17106479109684,0.7610883060238756,380.2474088611436,2,4637,100.0
2,0,81.06859279862663,0.3542677648410466,334.5071678905374,4,2543,60.5354380790975
0,1,61.408131118473605,0.9490711963148439,312.6222666536449,2,827,66.32618013120495
0,1,85.95652316469457,0.9623102029877842,225.55410560975264,3,3786,100.0
18,4,39.23937215284745,0.6209085902177081,209.80924148921565,2,3722,100.0
10,0,95.62221906489484,0.9286602870148829,70.36213505849953,3,1136,100.0
4,0,13.314500417809693,0.7608543445144956,148.05891871340606,0,1932,60.1729962707416
11,0,10.21495296575381,0.5468596409751262,56.829597029072104,7,2840,56.145127430485516
2,0,65.86921462074436,0.18030793542277812,311.63769751190927,3,592,26.726613814660443
0,0,94.28311414132618,0.45859794351384,97.63395614505899,6,1648,48.280792351236855
0,4,80.8883461636328,0.5608744633626176,442.85872731337224,1,1243,69.09093268125203
7,2,7.641685943805143,0.8639615807350102,285.4143593137244,1,4057,84.06407005226897
9,1,27.936771393471638,0.4813333765356649,364.8604590764188,5,3507,63.617002656926964
10,0,93.03188848378237,0.8976746726779566,234.8856913282234,1,739,100.0
11,6,25.305843280078456,0.6743489790234689,302.2609140504719,5,272,46.320704980388676
12,2,78.11704237869192,0.13699906305367138,474.1966296349837,1,4454,95.76976499798657
11,2,82.51321959287039,0.994981369325093,87.23031783065184,3,4059,97.90003011436652
13,1,49.54521034609818,0.5272326607539126,164.27199736566325,6,616,40.879294798791655
1,4,38.63489098483155,0.3918582964090789,400.99474710974494,7,622,0.7780071244656561
18,3,45.012443241975966,0.6591137644695265,94.43174309719964,2,2017,77.71646821100887
17,3,22.696469436536415,0.10889331398103907,84.04749675684988,8,2986,20.765353855466042
2,2,88.93909161288443,0.6365386467533544,212.69362943931736,1,2264,85.03995636448136
22,5,45.06196567297579,0.49823600049927297,91.47558131259454,7,2029,32.4073145726828
16,5,88.24594404560997,0.40667406999858313,313.2852989927914,7,4045,88.35065160257051
7,1,10.56934799062741,0.9530200211788992,151.82386286746993,3,2309,60.25468334115525
9,3,98.82752710001313,0.5225397167320532,453.06408343971754,0,3883,100.0
1,2,44.32730874436183,0.21911747946993843,402.57503638036553,0,2690,56.80376650078013
18,4,4.783082039410546,0.45896347937729864,364.8673427447643,1,4176,71.15421200859585
8,3,3.8021848237454914,0.9193874045726727,327.6248123230259,8,1193,33.68078959883046
6,2,74.62072574818386,0.17609547133059467,438.5595786536585,1,3980,77.25938532162697
3,2,65.90355342036808,0.2139570386882369,150.3779276942406,1,2594,62.291699162156974
20,0,80.21305581275875,0.013029567757083749,442.89897924390243,5,2679,38.70474083855754
17,4,10.536753395280595,0.01419004939576718,405.2715342908235,6,2588,19.915143905583655
12,0,3.557086703554835,0.8293916269585125,386.6723718744585,6,2885,51.76824372634269
10,1,50.857928944757845,0.7321226068429558,302.5650551337158,8,2858,60.386676991655065
23,0,38.759523148276955,0.35504105645195827,160.80987243677004,5,1674,20.618322853672886
3,6,46.19469366709558,0.6983111572275728,240.59656219635335,7,2473,46.26727822367043
20,0,99.1588408870274,0.3952059263099702,407.1067945424607,5,4090,73.53697718822647
3,6,97.07499576706702,0.9528967959978275,64.300317960796,1,4945,100.0
9,3,94.23153896731928,0.9670526814260348,401.9228461686912,0,1193,100.0
4,5,78.38426767676738,0.3927937758093434,158.03183321940492,4,1289,52.251888092278435
8,2,35.48413602568904,0.854221906340868,114.93914032472136,8,2789,60.212184759102904
23,6,41.21309302627716,0.7730890416974662,102.06559318113597,7,4195,64.54414535609203
2,4,54.96160437189245,0.3099999371717893,62.2625053778668,3,1975,39.8470181626571
16,0,83.05344564048399,0.23203982890110597,285.6139183496538,4,3506,81.52272879241535
2,6,6.871283251826776,0.45823465039283384,148.21694271217825,4,1887,20.5021771066526
15,4,42.429688588488816,0.7813488406144062,495.2442946008342,5,4032,97.49009930387312
3,5,8.261766345926869,0.9601677847287454,308.4965401424926,2,1707,54.4484380237886
17,5,51.46575865735116,0.7635790688665726,112.04837121020469,4,3848,87.50906178291362
16,0,89.89008240062354,0.85520698501837,359.9431433651144,1,148,100.0
6,1,78.24849245639379,0.6030643061705165,453.9846049293764,9,3961,58.27509568892299
23,0,22.784241754310997,0.8354078308421259,385.33077291632645,0,2280,68.33845442174007
22,3,97.59908495987925,0.7844208580034177,84.39793746775145,0,3146,99.18864442465431
4,6,66.73503980464284,0.3769855419262801,453.1478815366968,9,2933,26.98900754458672
11,2,1.0427699397403067,0.5519903021207211,407.26822363698415,6,1497,33.01533031595438
16,1,25.541348468521953,0.8047531219896948,121.23675504752646,1,3926,100.0
22,0,26.071329991991654,0.04605673418995637,73.30364992976759,3,4674,47.70026417081264
12,4,6.9254306285859935,0.8080792823558299,300.78975889143885,4,931,53.752781471768465
22,1,95.9826518075929,0.17788812404902343,120.2161151029896,6,2797,45.283732492035874
2,6,47.825529457592374,0.514683617121439,425.5659286678724,1,4877,94.02774642674896
8,1,89.5814597371882,0.8082754395559376,211.2505955022532,5,2835,89.96906478098768
16,6,32.221550344462834,0.25382107815669486,460.80160013145894,0,181,43.64501057931768
16,0,12.523357043282711,0.245807439306153,304.5596774634526,6,186,4.266400616339897
19,6,47.43361099062139,0.40276439846225187,132.20257290785065,8,2163,25.772953184375606
15,1,11.395663471431716,0.8946427975776345,112.81949031191004,4,921,54.804942189062054
21,4,48.601550297753995,0.0004427814372078842,309.41259690098923,4,262,0.0
12,5,92.02971812194077,0.9013830966419349,392.84762533809976,3,3839,100.0
18,1,52.07681418342127,0.15380702464160778,401.67754148398194,2,2497,58.947339000900264
16,6,61.649972689508346,0.9900863760674821,174.09083199857656,8,2032,72.73067546663565
3,5,15.66384369738083,0.9548469930384681,141.91104151047537,4,2828,74.19360663528423
11,6,4.373562587996949,0.4946751895912833,57.540337021572086,7,3635,51.76887728478032
8,4,11.080796217980705,0.5127202478126281,355.6396180405262,8,3546,44.473127840750315
18,6,59.853157568436565,0.4815493402758543,84.45571629509254,4,2890,76.31308941144643
11,0,9.501169899230465,0.6354436456595226,239.3425407946666,9,2807,43.18008817377567
8,2,37.59928899413114,0.09072170223493103,320.7569738082332,8,4033,43.220152859922166
6,1,55.009194045815605,0.032617948341566505,471.69902521385467,1,3485,53.86257248265926
13,2,38.8652798629847,0.05770292841589886,190.31096163009587,8,1022,9.169058077185946
19,6,16.36838014653015,0.4443653492415144,162.3974731009339,3,2275,29.11637711849792
18,4,27.379130751410653,0.2755479392194834,344.3720694287443,5,1682,28.098996511193747
14,1,92.8317532848577,0.6220395623709938,328.65756442411174,5,664,68.99056805362525
15,6,67.59822755863554,0.992442289374779,199.44940248865606,5,3358,96.83357407326928
20,5,49.60478386798866,0.3863231730764659,467.6458259794039,1,2697,64.05846737272057
4,3,1.2714889986893518,0.5738412541045134,430.18804737033474,6,2600,26.186557023729534
2,6,99.24154004894702,0.4156038959073355,150.7921456392865,5,4666,78.2729388474737
11,2,67.14549348946433,0.8472716677218594,157.61414544553543,0,1087,100.0
19,1,31.692247734494494,0.9022364034622381,280.5351560991863,1,3736,88.05755533913509
20,2,87.92686599978381,0.87735561220526,398.1074457788242,6,323,62.60153390024667
3,1,25.84316202918181,0.9743722386792576,69.81817072480898,0,450,65.48708824045039
20,6,54.40165791827516,0.027519185140415292,362.000819180618,0,2028,35.61358748916619
22,0,63.607076372982505,0.839816162145531,341.70615382194364,0,448,81.01621415756746
15,5,22.106337145372844,0.7517721730390933,154.1660431608447,7,4377,72.03539849031756
6,6,97.83972788005958,0.22869440940036478,356.60885595860697,3,4832,79.01692666814124
12,2,74.81919059789975,0.9563200933875275,473.08243606343717,3,1117,100.0
20,3,55.781322551106996,0.14817792822994547,71.05363023729583,1,2326,49.71060872091789
9,3,18.059459817530087,0.6795499271339084,193.84342488142815,0,4967,100.0
6,4,5.385820699802613,0.22489021681591248,247.17952249985987,9,4224,14.304139700077421
13,1,32.005983252098346,0.43138064877407467,454.6671615161103,8,2519,38.53147715835405
4,2,75.31873359134028,0.7191598969445689,483.0176509741205,6,1993,53.15346193283297
2,4,26.933129830202507,0.5633246420330467,249.85186092334953,3,3140,53.29319675904464
22,2,53.95562204955051,0.4275018313281117,387.512785463986,5,2168,47.68167178244595
10,1,72.79471767307432,0.3263384309319872,289.2474606940174,1,1225,73.70374638186313
10,6,10.794371464646435,0.8396596557087903,292.00232063361943,6,3217,75.03530656987877
17,6,68.52980161158733,0.1438143503148137,175.1447817798604,1,4261,91.83041252423313
14,3,9.18708877100447,0.43010287652980006,147.63031063874578,9,4142,37.82306144817308
11,6,96.51297421269966,0.9037575717751422,179.6024056658185,7,4533,92.78891763065972
8,6,48.839413006493956,0.8458495504599677,300.34760326568573,7,2270,72.76825865136617
9,0,15.067610770987738,0.4009417624730467,63.119833709940046,0,546,60.0046228241073
11,3,34.23836360335465,0.7631083636013083,458.26202496038263,7,2758,60.00089858017478
16,4,41.34164492952615,0.8231608307088593,120.3276692973993,1,3462,100.0
5,5,75.81850110765373,0.8888874240036297,149.03990459212395,5,2818,71.07369306483922
6,0,74.34237860766093,0.544505769049228,283.22427940144087,0,3583,90.01375651021631
13,4,61.194050533733105,0.2044608860547118,369.5516448517757,4,3044,66.48034844310158
12,1,10.593071255849296,0.25530907650393164,93.07807463497878,6,4476,43.12121189918429
7,0,15.15693715876736,0.2956946740416042,192.962613896223,9,695,0.0
9,4,9.375692064555663,0.5938024808096155,485.90357250846074,0,2086,70.11689849921731
8,1,57.71727832875501,0.03280962412860844,168.05433505142557,1,2850,71.2511886666238
17,3,87.71384415114039,0.6360424687799683,190.8725652784161,6,1174,67.80065788868693
1,5,43.38005122547718,0.364354238428232,426.4243207781151,5,4069,55.95692750894039
4,1,16.08481739577462,0.29524180248964216,72.59649426070486,2,4405,53.84802564906788
4,6,55.804232514896704,0.8794965707281264,259.07592596403686,9,4321,57.69462394321745
5,2,81.17522168657099,0.4600023955807989,220.8275440032516,1,4687,89.90540804848702
18,1,74.171206151293,0.09505304553269278,192.464041958893,9,3680,36.67608721936201
7,1,88.14507796750213,0.826746768026247,178.56481732014404,3,3107,95.83015875136316
15,5,27.790209724886783,0.0476412574365066,91.11834718718414,2,1069,46.976801358125016
12,2,19.395386726777485,0.7267492241681967,191.67162320824198,6,680,43.07180658504649
0,6,87.98164859419387,0.7739062217706651,69.37358122205086,7,2924,76.48820493623252
21,4,65.75603127780231,0.35260260592885817,401.43373863999585,1,4101,85.61040926150892
19,4,31.092893000755417,0.8247878562777867,229.20250728110526,9,1311,19.194869964821073
16,1,74.23480505725092,0.5156594058564534,249.75672454396022,6,329,55.09347222067617
6,2,81.51183844803678,0.4632936532727968,452.1175639025592,7,4384,62.216544585291985
12,2,61.497824034113236,0.04540328146869255,346.12474273754935,5,3285,52.42575433938813
3,6,68.78841098799151,0.2900291936489059,53.626596503953905,5,601,21.983862447960348
3,5,37.52599044426663,0.9310099708852998,474.42867033257824,9,2232,38.07490461033599
5,3,53.86956673430391,0.3918239632835,156.71500968997003,0,148,45.9258721738273
18,4,52.415917072616224,0.5467005205567683,98.42638314193648,3,3666,86.60695917743088
11,5,84.80477911307719,0.5320216789842518,395.657680271397,0,3155,100.0
21,0,83.99639802821825,0.5904310898226933,275.2147921400232,3,788,60.37383411757932
6,4,83.26804693470432,0.061330955643282614,245.1967547081079,1,486,37.94858421826828
9,5,1.1031614262465794,0.3621762547987283,162.27638585723378,4,1069,38.93813685347227
18,4,74.95454844688882,0.7231282738825542,296.3621704380434,9,3560,83.17519631617479
6,3,75.86763901110048,0.20056025107298292,173.47307234116437,8,1105,16.77371460909167
2,0,67.83788228551418,0.20357837754636043,455.7123523791804,9,3152,24.164838664239955
12,3,75.62646578914526,0.010090606689024728,146.84201587993675,2,3517,77.68394733918097
12,6,84.19703714967088,0.4374819266082097,447.9598177050891,7,2402,67.19194800571762
17,0,47.03190541017857,0.882734380673422,301.7324415773106,2,2383,96.84568806538056
19,1,50.20502134884472,0.05190094358730901,422.81966025285845,5,1707,12.869208417360985
7,5,12.471405691139047,0.19111870949600263,370.78069813742974,3,4466,32.175934036874196
8,0,38.53758830473618,0.31008453834275507,363.51280014653685,7,222,21.728089284656342
6,6,64.33651799117843,0.7317247365642129,195.95561346277506,5,1380,56.328080109098785
0,6,78.03997761472745,0.6406355928025865,155.25361916249156,7,3827,60.712176405236136
2,3,21.720909769121054,0.41594390458185504,144.89880245635464,0,358,36.09140238534363
12,4,13.78228991592354,0.7590689392583757,435.7362456768149,5,1047,45.97872953770057
16,0,66.30420045004922,0.6096310116569019,419.192069116559,0,624,81.41058485082942
23,5,0.18798835249106416,0.8960407996572191,248.2580876055383,0,987,61.30103796067415
0,0,17.837258430732984,0.818026749138693,109.58207607340458,7,307,11.153068878157775
5,2,2.9071380343953734,0.25281360608920056,222.01351338985626,6,3482,13.662796574752075
20,4,16.688511785487094,0.2714385776342002,328.7045543616101,2,2894,48.21150542412484
5,5,18.131927992550523,0.12535647579238562,254.48141951597879,5,248,0.0
11,5,38.76735947503942,0.3369647257174565,401.0851708173477,8,537,23.957908042043933
12,1,40.2327124686556,0.9995439187190943,498.93027001312345,6,2302,71.09676661427228
12,3,87.42624706102377,0.405751168615061,136.00943980200358,2,3849,92.40698365204574
14,1,51.010971249882516,0.2204884346891064,256.8428688468076,5,3261,54.474087656516225
20,5,72.34047656122863,0.762482884475553,243.94275586436993,3,4001,89.66303096560564
15,4,10.413735792028744,0.5424710034626561,187.02163973702787,2,4553,79.80261150667874
21,0,22.543875546369385,0.14960144952695253,139.1429825241303,8,3345,11.794105077045383
